distributionId,mintNum,tokenId,profit,recipient1,valueIncrease1,divident1,recipient2,valueIncrease2,divident2,recipient3,valueIncrease3,divident3,totalValueIncrease
609,4,496,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,36,0.4734,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,21,0.2761,0x36eEAD5Ca76B152Ca6c360d8961a9feCd6f8fEfa,2,0.0263,
610,4,496,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,22,0.2893,0x5E984ba4Deecb7B63c487f516895734432abb307,20,0.263,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,2.25,0.0296,
611,4,496,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,35,0.4602,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,20,0.263,0x8d63258F4ee291252bd35e450c91E25B62c0475f,5.25,0.069,
612,4,496,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,28,0.3682,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,18,0.2367,0x8d63258F4ee291252bd35e450c91E25B62c0475f,0.5714,0.0075,
613,4,496,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,40,0.5259,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,17,0.2235,0x0Ebf09f486256CACE1B4011A71731280AD26dA12,6.5,0.0855,
614,4,496,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,15,0.1972,0x5E984ba4Deecb7B63c487f516895734432abb307,15,0.1972,0xB279FCA11E61D0BC0114766d986D51d16d19d43B,4.2857,0.0564,
615,4,496,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,19,0.2498,0x5E984ba4Deecb7B63c487f516895734432abb307,35,0.4602,0x3d364DFe4D606dDDB9c8ebBCc8D9ded176b43397,3.4286,0.0451,
616,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,29,0.2662,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,50,0.4589,0xA1756a269B535aC17Fe68aF401D865Ef78313E60,3.375,0.031,
617,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,43,0.3947,0x5E984ba4Deecb7B63c487f516895734432abb307,41,0.3763,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.9167,0.0268,
618,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,40,0.3671,0x5E984ba4Deecb7B63c487f516895734432abb307,38,0.3488,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,1.1818,0.0108,
619,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,33,0.3029,0x5E984ba4Deecb7B63c487f516895734432abb307,46,0.4222,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0073,
620,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,45,0.413,0x5E984ba4Deecb7B63c487f516895734432abb307,18,0.1652,0xB279FCA11E61D0BC0114766d986D51d16d19d43B,1.3333,0.0122,
621,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,10,0.0918,0x5E984ba4Deecb7B63c487f516895734432abb307,32,0.2937,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.5,0.0229,
622,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,45,0.413,0x5E984ba4Deecb7B63c487f516895734432abb307,38,0.3488,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,1.1818,0.0108,
623,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,36,0.3304,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,34,0.3121,0x8F0b466d77BF92cb3ef9897a31bc6d8Da82500C8,1.4545,0.0133,
624,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,15,0.1377,0x5E984ba4Deecb7B63c487f516895734432abb307,37,0.3396,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,4.375,0.0402,
625,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,41,0.3763,0x5E984ba4Deecb7B63c487f516895734432abb307,44,0.4038,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.5,0.0229,
626,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,47,0.4314,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,40,0.3671,0x8d63258F4ee291252bd35e450c91E25B62c0475f,5.25,0.0482,
627,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,25,0.2295,0x5E984ba4Deecb7B63c487f516895734432abb307,38,0.3488,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,4.375,0.0402,
628,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,39,0.358,0x5E984ba4Deecb7B63c487f516895734432abb307,26,0.2386,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0073,
629,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,41,0.3763,0x5E984ba4Deecb7B63c487f516895734432abb307,27,0.2478,0xaB44F5AD3D5d04B4242C4e32C08b301f6DC2BA73,0.75,0.0069,
630,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,47,0.4314,0x5E984ba4Deecb7B63c487f516895734432abb307,13,0.1193,0xB279FCA11E61D0BC0114766d986D51d16d19d43B,4.2857,0.0393,
631,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,26,0.2386,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,12,0.1101,0xA1756a269B535aC17Fe68aF401D865Ef78313E60,3.375,0.031,
632,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,16,0.1469,0x5E984ba4Deecb7B63c487f516895734432abb307,16,0.1469,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.9167,0.0268,
633,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,45,0.413,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,41,0.3763,0xA1756a269B535aC17Fe68aF401D865Ef78313E60,3.375,0.031,
634,4,497,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,28,0.257,0x5E984ba4Deecb7B63c487f516895734432abb307,45,0.413,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.9167,0.0268,
635,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,25,0.2295,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,46,0.4222,0x3d364DFe4D606dDDB9c8ebBCc8D9ded176b43397,0.75,0.0069,
636,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,49,0.4497,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,13,0.1193,0x0Ebf09f486256CACE1B4011A71731280AD26dA12,1.25,0.0115,
637,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,34,0.3121,0x5E984ba4Deecb7B63c487f516895734432abb307,32,0.2937,0x8d63258F4ee291252bd35e450c91E25B62c0475f,1.75,0.0161,
638,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,49,0.4497,0x5E984ba4Deecb7B63c487f516895734432abb307,16,0.1469,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,1.1818,0.0108,
639,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,36,0.3304,0x5E984ba4Deecb7B63c487f516895734432abb307,35,0.3212,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,2.25,0.0207,
640,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,16,0.1469,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,47,0.4314,0x0Ebf09f486256CACE1B4011A71731280AD26dA12,6.5,0.0597,
641,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,32,0.2937,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,41,0.3763,0x8d63258F4ee291252bd35e450c91E25B62c0475f,0.5714,0.0052,
642,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,35,0.3212,0x5E984ba4Deecb7B63c487f516895734432abb307,32,0.2937,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,4.375,0.0402,
643,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,29,0.2662,0x5E984ba4Deecb7B63c487f516895734432abb307,44,0.4038,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0073,
644,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,32,0.2937,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,17,0.156,0x8d63258F4ee291252bd35e450c91E25B62c0475f,0.5714,0.0052,
645,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,28,0.257,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,46,0.4222,0x36eEAD5Ca76B152Ca6c360d8961a9feCd6f8fEfa,4,0.0367,
646,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,32,0.2937,0x5E984ba4Deecb7B63c487f516895734432abb307,33,0.3029,0x808B9581e9e45Db7A21010220c3D9104BA6dca0c,4.1429,0.038,
647,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,22,0.2019,0x5E984ba4Deecb7B63c487f516895734432abb307,37,0.3396,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0073,
648,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,24,0.2203,0x5E984ba4Deecb7B63c487f516895734432abb307,49,0.4497,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.9167,0.0268,
649,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,45,0.413,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,48,0.4406,0x8F0b466d77BF92cb3ef9897a31bc6d8Da82500C8,1.4545,0.0133,
650,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,36,0.3304,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,45,0.413,0x8d63258F4ee291252bd35e450c91E25B62c0475f,5.25,0.0482,
651,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,12,0.1101,0x5E984ba4Deecb7B63c487f516895734432abb307,47,0.4314,0xB279FCA11E61D0BC0114766d986D51d16d19d43B,4.2857,0.0393,
652,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,25,0.2295,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,32,0.2937,0x0Ebf09f486256CACE1B4011A71731280AD26dA12,1.25,0.0115,
653,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,30,0.2753,0x5E984ba4Deecb7B63c487f516895734432abb307,17,0.156,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.5,0.0229,
654,4,497,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,33,0.3029,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,20,0.1836,0x8d63258F4ee291252bd35e450c91E25B62c0475f,0.5714,0.0052,
655,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,42,0.3855,0x5E984ba4Deecb7B63c487f516895734432abb307,13,0.1193,0xB279FCA11E61D0BC0114766d986D51d16d19d43B,4.2857,0.0393,
656,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,26,0.2386,0x5E984ba4Deecb7B63c487f516895734432abb307,38,0.3488,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.5,0.0229,
657,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,41,0.3763,0x5E984ba4Deecb7B63c487f516895734432abb307,37,0.3396,0xB279FCA11E61D0BC0114766d986D51d16d19d43B,1.3333,0.0122,
658,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,24,0.2203,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,48,0.4406,0x8F0b466d77BF92cb3ef9897a31bc6d8Da82500C8,1.4545,0.0133,
659,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,11,0.101,0x5E984ba4Deecb7B63c487f516895734432abb307,19,0.1744,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.9167,0.0268,
660,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,48,0.4406,0x5E984ba4Deecb7B63c487f516895734432abb307,24,0.2203,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.5,0.0229,
661,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,11,0.101,0x5E984ba4Deecb7B63c487f516895734432abb307,41,0.3763,0x808B9581e9e45Db7A21010220c3D9104BA6dca0c,4.1429,0.038,
662,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,45,0.413,0x5E984ba4Deecb7B63c487f516895734432abb307,46,0.4222,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.5,0.0229,
663,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,39,0.358,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,25,0.2295,0x117e9c83002230e21CAe20Cbb5D92d879b3549bF,4.875,0.0447,
664,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,31,0.2845,0x5E984ba4Deecb7B63c487f516895734432abb307,12,0.1101,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,2.25,0.0207,
665,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,39,0.358,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,34,0.3121,0x8F0b466d77BF92cb3ef9897a31bc6d8Da82500C8,1.4545,0.0133,
666,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,20,0.1836,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,24,0.2203,0x0Ebf09f486256CACE1B4011A71731280AD26dA12,6.5,0.0597,
667,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,12,0.1101,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,24,0.2203,0xA1756a269B535aC17Fe68aF401D865Ef78313E60,3.375,0.031,
668,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,39,0.358,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,14,0.1285,0x8d63258F4ee291252bd35e450c91E25B62c0475f,0.5714,0.0052,
669,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,11,0.101,0x5E984ba4Deecb7B63c487f516895734432abb307,45,0.413,0xB279FCA11E61D0BC0114766d986D51d16d19d43B,1.3333,0.0122,
670,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,33,0.3029,0x5E984ba4Deecb7B63c487f516895734432abb307,27,0.2478,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,1.1818,0.0108,
671,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,32,0.2937,0x5E984ba4Deecb7B63c487f516895734432abb307,34,0.3121,0xA1756a269B535aC17Fe68aF401D865Ef78313E60,6.1429,0.0564,
672,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,23,0.2111,0x5E984ba4Deecb7B63c487f516895734432abb307,23,0.2111,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0073,
673,4,497,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,12,0.1101,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,22,0.2019,0xaB44F5AD3D5d04B4242C4e32C08b301f6DC2BA73,2,0.0184,
674,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,29,0.3948,0x5E984ba4Deecb7B63c487f516895734432abb307,16,0.2178,0xB279FCA11E61D0BC0114766d986D51d16d19d43B,4.2857,0.0583,
675,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,21,0.2859,0x5E984ba4Deecb7B63c487f516895734432abb307,42,0.5718,0x8d63258F4ee291252bd35e450c91E25B62c0475f,1.75,0.0238,
676,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,29,0.3948,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,30,0.4084,0x36eEAD5Ca76B152Ca6c360d8961a9feCd6f8fEfa,2,0.0272,
677,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,47,0.6399,0x5E984ba4Deecb7B63c487f516895734432abb307,27,0.3676,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,2.25,0.0306,
678,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,17,0.2314,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,43,0.5854,0x117e9c83002230e21CAe20Cbb5D92d879b3549bF,4.875,0.0664,
679,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,48,0.6535,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,48,0.6535,0x808B9581e9e45Db7A21010220c3D9104BA6dca0c,7.1429,0.0972,
680,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,15,0.2042,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,34,0.4629,0x0Ebf09f486256CACE1B4011A71731280AD26dA12,1.25,0.017,
681,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,22,0.2995,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,47,0.6399,0x117e9c83002230e21CAe20Cbb5D92d879b3549bF,16.6667,0.2269,
682,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,17,0.2314,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,19,0.2587,0x808B9581e9e45Db7A21010220c3D9104BA6dca0c,7.1429,0.0972,
683,4,498,,0x517aA5B8Be0D031cF6D1f04002916C969B0059F3,46,0.6262,0x5E984ba4Deecb7B63c487f516895734432abb307,25,0.3403,0x3d364DFe4D606dDDB9c8ebBCc8D9ded176b43397,3.4286,0.0467,
684,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,12,0.1634,0x5E984ba4Deecb7B63c487f516895734432abb307,37,0.5037,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,1.1818,0.0161,
685,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,19,0.2587,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,47,0.6399,0xA1756a269B535aC17Fe68aF401D865Ef78313E60,3.375,0.0459,
686,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,20,0.2723,0x5E984ba4Deecb7B63c487f516895734432abb307,30,0.4084,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0109,
687,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,21,0.2859,0x5E984ba4Deecb7B63c487f516895734432abb307,39,0.5309,0x2B5cA8c6bE3BA3Bd81e93A2c9dD0b31418eCf579,6,0.0817,
688,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,14,0.1906,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,21,0.2859,0x117e9c83002230e21CAe20Cbb5D92d879b3549bF,4.875,0.0664,
689,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,16,0.2178,0x5E984ba4Deecb7B63c487f516895734432abb307,47,0.6399,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,4.375,0.0596,
690,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,35,0.4765,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,21,0.2859,0x3d364DFe4D606dDDB9c8ebBCc8D9ded176b43397,0.75,0.0102,
691,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,24,0.3267,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,33,0.4493,0x117e9c83002230e21CAe20Cbb5D92d879b3549bF,4.875,0.0664,
692,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,42,0.5718,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,45,0.6126,0x8F0b466d77BF92cb3ef9897a31bc6d8Da82500C8,1.4545,0.0198,
693,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,23,0.3131,0x5E984ba4Deecb7B63c487f516895734432abb307,38,0.5173,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.5,0.034,
694,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,28,0.3812,0x5E984ba4Deecb7B63c487f516895734432abb307,16,0.2178,0x8d63258F4ee291252bd35e450c91E25B62c0475f,1.75,0.0238,
695,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,46,0.6262,0x5E984ba4Deecb7B63c487f516895734432abb307,25,0.3403,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0109,
696,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,16,0.2178,0x5E984ba4Deecb7B63c487f516895734432abb307,31,0.422,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,1.1818,0.0161,
697,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,44,0.599,0x5E984ba4Deecb7B63c487f516895734432abb307,39,0.5309,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0109,
698,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,33,0.4493,0x5E984ba4Deecb7B63c487f516895734432abb307,22,0.2995,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0109,
699,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,30,0.4084,0x5E984ba4Deecb7B63c487f516895734432abb307,39,0.5309,0x8d63258F4ee291252bd35e450c91E25B62c0475f,1.75,0.0238,
700,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,24,0.3267,0x5E984ba4Deecb7B63c487f516895734432abb307,24,0.3267,0x808B9581e9e45Db7A21010220c3D9104BA6dca0c,4.1429,0.0564,
701,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,24,0.3267,0x5E984ba4Deecb7B63c487f516895734432abb307,33,0.4493,0xB279FCA11E61D0BC0114766d986D51d16d19d43B,1.3333,0.0182,
702,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,29,0.3948,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,49,0.6671,0x0Ebf09f486256CACE1B4011A71731280AD26dA12,6.5,0.0885,
703,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,22,0.2995,0x5E984ba4Deecb7B63c487f516895734432abb307,13,0.177,0x808B9581e9e45Db7A21010220c3D9104BA6dca0c,4.1429,0.0564,
704,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,26,0.354,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,11,0.1498,0x3d364DFe4D606dDDB9c8ebBCc8D9ded176b43397,0.75,0.0102,
705,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,23,0.3131,0x5E984ba4Deecb7B63c487f516895734432abb307,19,0.2587,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0109,
706,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,41,0.5582,0x5E984ba4Deecb7B63c487f516895734432abb307,27,0.3676,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0109,
707,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,11,0.1498,0x5E984ba4Deecb7B63c487f516895734432abb307,26,0.354,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,1.1818,0.0161,
708,4,498,,0x87a36616BD555d4A7c6132DFa8Cf474655503304,21,0.2859,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,47,0.6399,0x8d63258F4ee291252bd35e450c91E25B62c0475f,0.5714,0.0078,
709,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,15,0.2042,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,27,0.3676,0x8d63258F4ee291252bd35e450c91E25B62c0475f,0.5714,0.0078,
710,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,25,0.3403,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,21,0.2859,0x36eEAD5Ca76B152Ca6c360d8961a9feCd6f8fEfa,4,0.0545,
711,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,24,0.3267,0x5E984ba4Deecb7B63c487f516895734432abb307,45,0.6126,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.9167,0.0397,
712,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,14,0.1906,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,37,0.5037,0x8d63258F4ee291252bd35e450c91E25B62c0475f,0.5714,0.0078,
713,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,43,0.5854,0x5E984ba4Deecb7B63c487f516895734432abb307,11,0.1498,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.9167,0.0397,
714,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,17,0.2314,0x5E984ba4Deecb7B63c487f516895734432abb307,45,0.6126,0x41654eb0105FB506c9Fb837bDfC7568309F9AE4A,2.25,0.0306,
715,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,45,0.6126,0x5E984ba4Deecb7B63c487f516895734432abb307,35,0.4765,0x2B5cA8c6bE3BA3Bd81e93A2c9dD0b31418eCf579,6,0.0817,
716,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,41,0.5582,0x4f7FC04641Af0256a43FA24E5492ABa4346DC7AB,37,0.5037,0x36eEAD5Ca76B152Ca6c360d8961a9feCd6f8fEfa,2,0.0272,
717,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,21,0.2859,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,47,0.6399,0x8F0b466d77BF92cb3ef9897a31bc6d8Da82500C8,1.4545,0.0198,
718,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,39,0.5309,0x5E984ba4Deecb7B63c487f516895734432abb307,31,0.422,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0109,
719,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,13,0.177,0x5E984ba4Deecb7B63c487f516895734432abb307,41,0.5582,0xA1756a269B535aC17Fe68aF401D865Ef78313E60,6.1429,0.0836,
720,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,17,0.2314,0x5E984ba4Deecb7B63c487f516895734432abb307,33,0.4493,0xBd05a692e4C3FE47d83dA54684F3C3F40eb38140,2.9167,0.0397,
721,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,30,0.4084,0x5E984ba4Deecb7B63c487f516895734432abb307,24,0.3267,0xaB44F5AD3D5d04B4242C4e32C08b301f6DC2BA73,0.75,0.0102,
722,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,37,0.5037,0xb6Eb4ffE6Ac99b57C2265e6693679eBA5033345E,20,0.2723,0x8F0b466d77BF92cb3ef9897a31bc6d8Da82500C8,1.4545,0.0198,
723,4,498,,0x3A07e8186105d3a74A2A2b1136eC13C894a5CCc7,19,0.2587,0x5E984ba4Deecb7B63c487f516895734432abb307,13,0.177,0x4903Cdf0727Aa319D9824d850aE9AA72cb17989A,0.8,0.0109,
